"Level.4","CellId","ImageId"
"other",3082,"image_1"
"other",3083,"image_1"
"Reg",3084,"image_1"
"other",3085,"image_1"
"other",3086,"image_1"
"Cytotoxic",3087,"image_1"
"Cytotoxic",3088,"image_1"
"other",3089,"image_1"
"other",3090,"image_1"
"Reg",3091,"image_1"
"other",3092,"image_1"
"Reg",3093,"image_1"
"Cytotoxic",3094,"image_1"
"Reg",3095,"image_1"
"other",3096,"image_1"
"Cytotoxic",3097,"image_1"
"Cytotoxic",3098,"image_1"
"Reg",3099,"image_1"
"Cytotoxic",3100,"image_1"
"Cytotoxic",3101,"image_1"
"Reg",3102,"image_1"
"other",3103,"image_1"
"other",3104,"image_1"
"other",3105,"image_1"
"other",3106,"image_1"
"other",3107,"image_1"
"other",3108,"image_1"
"other",3109,"image_1"
"Cytotoxic",3110,"image_1"
"other",3111,"image_1"
"other",3112,"image_1"
"other",3113,"image_1"
"other",3114,"image_1"
"other",3115,"image_1"
"Cytotoxic",3116,"image_1"
"other",3117,"image_1"
"other",3118,"image_1"
"other",3119,"image_1"
"other",3120,"image_1"
"other",3121,"image_1"
"Cytotoxic",3122,"image_1"
"Reg",3123,"image_1"
"other",3124,"image_1"
"other",3125,"image_1"
"other",3126,"image_1"
"other",3127,"image_1"
"other",3128,"image_1"
"other",3129,"image_1"
"Cytotoxic",3130,"image_1"
"other",3131,"image_1"
"other",3132,"image_1"
"Cytotoxic",3133,"image_1"
"other",3134,"image_1"
"other",3135,"image_1"
"Reg",3136,"image_1"
"Cytotoxic",3137,"image_1"
"other",3138,"image_1"
"other",3139,"image_1"
"other",3140,"image_1"
"other",3141,"image_1"
"other",3142,"image_1"
"Cytotoxic",3143,"image_1"
"other",3144,"image_1"
"other",3145,"image_1"
"other",3146,"image_1"
"other",3147,"image_1"
"Cytotoxic",3148,"image_1"
"other",3149,"image_1"
"Cytotoxic",3150,"image_1"
"Cytotoxic",3151,"image_1"
"other",3152,"image_1"
"other",3153,"image_1"
"Reg",3154,"image_1"
"other",3155,"image_1"
"Tumor Cells",3156,"image_1"
"other",3157,"image_1"
"Reg",3158,"image_1"
"other",3159,"image_1"
"other",3160,"image_1"
"Tumor Cells",3161,"image_1"
"other",3162,"image_1"
"other",3163,"image_1"
"other",3164,"image_1"
"other",3165,"image_1"
"Reg",3166,"image_1"
"other",3167,"image_1"
"other",3168,"image_1"
"Reg",3169,"image_1"
"other",3170,"image_1"
"other",3171,"image_1"
"other",3172,"image_1"
"Reg",3173,"image_1"
"Reg",3174,"image_1"
"Cytotoxic",3175,"image_1"
"other",3176,"image_1"
"other",3177,"image_1"
"other",3178,"image_1"
"Cytotoxic",3179,"image_1"
"Cytotoxic",3180,"image_1"
"other",3181,"image_1"
"other",3182,"image_1"
"other",3183,"image_1"
"other",3184,"image_1"
"other",3185,"image_1"
"Cytotoxic",3186,"image_1"
"Reg",3187,"image_1"
"other",3188,"image_1"
"other",3189,"image_1"
"other",3190,"image_1"
"Cytotoxic",3191,"image_1"
"Reg",3192,"image_1"
"other",3193,"image_1"
"other",3194,"image_1"
"Cytotoxic",3195,"image_1"
"other",3196,"image_1"
"Cytotoxic",3197,"image_1"
"Reg",3198,"image_1"
"Reg",3199,"image_1"
"Cytotoxic",3200,"image_1"
"other",3201,"image_1"
"other",3202,"image_1"
"other",3203,"image_1"
"Cytotoxic",3204,"image_1"
"Reg",3205,"image_1"
"other",3206,"image_1"
"other",3207,"image_1"
"other",3208,"image_1"
"other",3209,"image_1"
"Cytotoxic",3210,"image_1"
"other",3211,"image_1"
"other",3212,"image_1"
"Reg",3213,"image_1"
"Reg",3214,"image_1"
"other",3215,"image_1"
"other",3216,"image_1"
"Reg",3217,"image_1"
"other",3218,"image_1"
"Reg",3219,"image_1"
"Cytotoxic",3220,"image_1"
"Cytotoxic",3221,"image_1"
"Reg",3222,"image_1"
"other",3223,"image_1"
"Cytotoxic",3224,"image_1"
"Cytotoxic",3225,"image_1"
"Cytotoxic",3226,"image_1"
"other",3227,"image_1"
"other",3228,"image_1"
"other",3229,"image_1"
"other",3230,"image_1"
"other",3231,"image_1"
"Reg",3232,"image_1"
"other",3233,"image_1"
"Tumor Cells",3234,"image_1"
"other",3235,"image_1"
"other",3236,"image_1"
"other",3237,"image_1"
"other",3238,"image_1"
"other",3239,"image_1"
"other",3240,"image_1"
"Reg",3241,"image_1"
"other",3242,"image_1"
"other",3243,"image_1"
"other",3244,"image_1"
"Reg",3245,"image_1"
"other",3246,"image_1"
"other",3247,"image_1"
"Reg",3248,"image_1"
"Cytotoxic",3249,"image_1"
"Cytotoxic",3250,"image_1"
"Cytotoxic",3251,"image_1"
"Reg",3252,"image_1"
"other",3253,"image_1"
"Cytotoxic",3254,"image_1"
"other",3255,"image_1"
"Cytotoxic",3256,"image_1"
"Cytotoxic",3257,"image_1"
"other",3258,"image_1"
"Cytotoxic",3259,"image_1"
"Reg",3260,"image_1"
"Reg",3261,"image_1"
"Reg",3262,"image_1"
"Cytotoxic",3263,"image_1"
"Reg",3264,"image_1"
"other",3265,"image_1"
"other",3266,"image_1"
"other",3267,"image_1"
"Reg",3268,"image_1"
"Cytotoxic",3269,"image_1"
"Reg",3270,"image_1"
"Cytotoxic",3271,"image_1"
"Reg",3272,"image_1"
"Tumor Cells",3273,"image_1"
"other",3274,"image_1"
"Cytotoxic",3275,"image_1"
"other",3276,"image_1"
"Cytotoxic",3277,"image_1"
"Cytotoxic",3278,"image_1"
"other",3279,"image_1"
"other",3280,"image_1"
"Reg",3281,"image_1"
"Cytotoxic",3282,"image_1"
"other",3283,"image_1"
"other",3284,"image_1"
"other",3285,"image_1"
"Cytotoxic",3286,"image_1"
"other",3287,"image_1"
"Reg",3288,"image_1"
"other",3289,"image_1"
"other",3290,"image_1"
"Cytotoxic",3291,"image_1"
"other",3292,"image_1"
"other",3293,"image_1"
"Cytotoxic",3294,"image_1"
"Reg",3295,"image_1"
"other",3296,"image_1"
"other",3297,"image_1"
"Cytotoxic",3298,"image_1"
"Cytotoxic",3299,"image_1"
"Reg",3300,"image_1"
"other",3301,"image_1"
"Cytotoxic",3302,"image_1"
"Reg",3303,"image_1"
"Cytotoxic",3304,"image_1"
"other",3305,"image_1"
"other",3306,"image_1"
"Reg",3307,"image_1"
"other",3308,"image_1"
"Cytotoxic",3309,"image_1"
"other",3310,"image_1"
"other",3311,"image_1"
"Cytotoxic",3312,"image_1"
"other",3313,"image_1"
"other",3314,"image_1"
"Reg",3315,"image_1"
"Cytotoxic",3316,"image_1"
"Cytotoxic",3317,"image_1"
"Reg",3318,"image_1"
"Cytotoxic",3319,"image_1"
"Reg",3320,"image_1"
"other",3321,"image_1"
"other",3322,"image_1"
"other",3323,"image_1"
"Reg",3324,"image_1"
"other",3325,"image_1"
"other",3326,"image_1"
"other",3327,"image_1"
"Reg",3328,"image_1"
"other",3329,"image_1"
"other",3330,"image_1"
"Cytotoxic",3331,"image_1"
"Cytotoxic",3332,"image_1"
"Cytotoxic",3333,"image_1"
"other",3334,"image_1"
"other",3335,"image_1"
"other",3336,"image_1"
"Cytotoxic",3337,"image_1"
"Reg",3338,"image_1"
"other",3339,"image_1"
"Cytotoxic",3340,"image_1"
"other",3341,"image_1"
"other",3342,"image_1"
"Cytotoxic",3343,"image_1"
"Cytotoxic",3344,"image_1"
"Cytotoxic",3345,"image_1"
"other",3346,"image_1"
"Reg",3347,"image_1"
"Cytotoxic",3348,"image_1"
"Cytotoxic",3349,"image_1"
"Cytotoxic",3350,"image_1"
"other",3351,"image_1"
"other",3352,"image_1"
"Cytotoxic",3353,"image_1"
"Cytotoxic",3354,"image_1"
"Cytotoxic",3355,"image_1"
"other",3356,"image_1"
"other",3357,"image_1"
"other",3358,"image_1"
"Reg",3359,"image_1"
"Cytotoxic",3360,"image_1"
"Reg",3361,"image_1"
"other",3362,"image_1"
"other",3363,"image_1"
"other",3364,"image_1"
"Cytotoxic",3365,"image_1"
"Cytotoxic",3366,"image_1"
"other",3367,"image_1"
"other",3368,"image_1"
"Cytotoxic",3369,"image_1"
"other",3370,"image_1"
"other",3371,"image_1"
"other",3372,"image_1"
"other",3373,"image_1"
"Cytotoxic",3374,"image_1"
"Reg",3375,"image_1"
"Cytotoxic",3376,"image_1"
"Cytotoxic",3377,"image_1"
"other",3378,"image_1"
"other",3379,"image_1"
"Cytotoxic",3380,"image_1"
"Cytotoxic",3381,"image_1"
"Reg",3382,"image_1"
"Cytotoxic",3383,"image_1"
"other",3384,"image_1"
"Reg",3385,"image_1"
"other",3386,"image_1"
"other",3387,"image_1"
"Reg",3388,"image_1"
"other",3389,"image_1"
"other",3390,"image_1"
"Cytotoxic",3391,"image_1"
"Cytotoxic",3392,"image_1"
"other",3393,"image_1"
"other",3394,"image_1"
"other",3395,"image_1"
"other",3396,"image_1"
"Cytotoxic",3397,"image_1"
"other",3398,"image_1"
"other",3399,"image_1"
"other",3400,"image_1"
"Cytotoxic",3401,"image_1"
"other",3402,"image_1"
"other",3403,"image_1"
"other",3404,"image_1"
"other",3405,"image_1"
"other",3406,"image_1"
"other",3407,"image_1"
"other",3408,"image_1"
"Cytotoxic",3409,"image_1"
"other",3410,"image_1"
"other",3411,"image_1"
"other",3412,"image_1"
"other",3413,"image_1"
"Cytotoxic",3414,"image_1"
"Cytotoxic",3415,"image_1"
"other",3416,"image_1"
"other",3417,"image_1"
"Reg",3418,"image_1"
"Reg",3419,"image_1"
"other",3420,"image_1"
"other",3421,"image_1"
"Cytotoxic",3422,"image_1"
"other",3423,"image_1"
"other",3424,"image_1"
"other",3425,"image_1"
"other",3426,"image_1"
"Cytotoxic",3427,"image_1"
"Cytotoxic",3428,"image_1"
"other",3429,"image_1"
"other",3430,"image_1"
"Cytotoxic",3431,"image_1"
"other",3432,"image_1"
"other",3433,"image_1"
"Reg",3434,"image_1"
"Cytotoxic",3435,"image_1"
"other",3436,"image_1"
"Cytotoxic",3437,"image_1"
"other",3438,"image_1"
"other",3439,"image_1"
"other",3440,"image_1"
"other",3441,"image_1"
"other",3442,"image_1"
"Cytotoxic",3443,"image_1"
"other",3444,"image_1"
"other",3445,"image_1"
"Reg",3446,"image_1"
"Cytotoxic",3447,"image_1"
"other",3448,"image_1"
"other",3449,"image_1"
"Cytotoxic",3450,"image_1"
"other",3451,"image_1"
"other",3452,"image_1"
"other",3453,"image_1"
"other",3454,"image_1"
"Reg",3455,"image_1"
"Cytotoxic",3456,"image_1"
"Reg",3457,"image_1"
"other",3458,"image_1"
"other",3459,"image_1"
"other",3460,"image_1"
"other",3461,"image_1"
"other",3462,"image_1"
"other",3463,"image_1"
"other",3464,"image_1"
"Cytotoxic",3465,"image_1"
"Cytotoxic",3466,"image_1"
"Reg",3467,"image_1"
"Reg",3468,"image_1"
"Cytotoxic",3469,"image_1"
"other",3470,"image_1"
"other",3471,"image_1"
"other",3472,"image_1"
"other",3473,"image_1"
"other",3474,"image_1"
"Cytotoxic",3475,"image_1"
"Reg",3476,"image_1"
"other",3477,"image_1"
"other",3478,"image_1"
"other",3479,"image_1"
"other",3480,"image_1"
"other",3481,"image_1"
"Cytotoxic",3482,"image_1"
"other",3483,"image_1"
"Cytotoxic",3484,"image_1"
"Cytotoxic",3485,"image_1"
"other",3486,"image_1"
"other",3487,"image_1"
"other",3488,"image_1"
"Cytotoxic",3489,"image_1"
"other",3490,"image_1"
"other",3491,"image_1"
"other",3492,"image_1"
"other",3493,"image_1"
"other",3494,"image_1"
"Cytotoxic",3495,"image_1"
"other",3496,"image_1"
"Cytotoxic",3497,"image_1"
"Reg",3498,"image_1"
"other",3499,"image_1"
"other",3500,"image_1"
"other",3501,"image_1"
"Cytotoxic",3502,"image_1"
"other",3503,"image_1"
"other",3504,"image_1"
"other",3505,"image_1"
"other",3506,"image_1"
"other",3507,"image_1"
"other",3508,"image_1"
"Cytotoxic",3509,"image_1"
"Cytotoxic",3510,"image_1"
"Cytotoxic",3511,"image_1"
"Cytotoxic",3512,"image_1"
"Cytotoxic",3513,"image_1"
"other",3514,"image_1"
"Reg",3515,"image_1"
"Cytotoxic",3516,"image_1"
"other",3517,"image_1"
"other",3518,"image_1"
"other",3519,"image_1"
"other",3520,"image_1"
"other",3521,"image_1"
"Reg",3522,"image_1"
"Cytotoxic",3523,"image_1"
"Cytotoxic",3524,"image_1"
"other",3525,"image_1"
"other",3526,"image_1"
"Cytotoxic",3527,"image_1"
"other",3528,"image_1"
"Reg",3529,"image_1"
"Reg",3530,"image_1"
"other",3531,"image_1"
"Cytotoxic",3532,"image_1"
"Cytotoxic",3533,"image_1"
"other",3534,"image_1"
"Reg",3535,"image_1"
"other",3536,"image_1"
"other",3537,"image_1"
"other",3538,"image_1"
"Cytotoxic",3539,"image_1"
"Cytotoxic",3540,"image_1"
"Cytotoxic",3541,"image_1"
"Reg",3542,"image_1"
"Cytotoxic",3543,"image_1"
"other",3544,"image_1"
"other",3545,"image_1"
"other",3546,"image_1"
"other",3547,"image_1"
"other",3548,"image_1"
"other",3549,"image_1"
"Cytotoxic",3550,"image_1"
"Cytotoxic",3551,"image_1"
"Reg",3552,"image_1"
"Cytotoxic",3553,"image_1"
"Cytotoxic",3554,"image_1"
"Cytotoxic",3555,"image_1"
"Cytotoxic",3556,"image_1"
"Cytotoxic",3557,"image_1"
"Cytotoxic",3558,"image_1"
"other",3559,"image_1"
"Reg",3560,"image_1"
"Cytotoxic",3561,"image_1"
"Reg",3562,"image_1"
"Reg",3563,"image_1"
"other",3564,"image_1"
"Cytotoxic",3565,"image_1"
"Cytotoxic",3566,"image_1"
"other",3567,"image_1"
"Reg",3568,"image_1"
"other",3569,"image_1"
"other",3570,"image_1"
"other",3571,"image_1"
"Cytotoxic",3572,"image_1"
"Cytotoxic",3573,"image_1"
"Cytotoxic",3574,"image_1"
"Cytotoxic",3575,"image_1"
"other",3576,"image_1"
"other",3577,"image_1"
"other",3578,"image_1"
"other",3579,"image_1"
"Cytotoxic",3580,"image_1"
"Reg",3581,"image_1"
"Cytotoxic",3582,"image_1"
"Cytotoxic",3583,"image_1"
"other",3584,"image_1"
"other",3585,"image_1"
"other",3586,"image_1"
"Cytotoxic",3587,"image_1"
"Reg",3588,"image_1"
"other",3589,"image_1"
"other",3590,"image_1"
"Cytotoxic",3591,"image_1"
"other",3592,"image_1"
"Reg",3593,"image_1"
"other",3594,"image_1"
"other",3595,"image_1"
"other",3596,"image_1"
"other",3597,"image_1"
"Cytotoxic",3598,"image_1"
"Cytotoxic",3599,"image_1"
"Cytotoxic",3600,"image_1"
"other",3601,"image_1"
"other",3602,"image_1"
"Cytotoxic",3603,"image_1"
"Cytotoxic",3604,"image_1"
"other",3605,"image_1"
"other",3606,"image_1"
"Cytotoxic",3607,"image_1"
"other",3608,"image_1"
"other",3609,"image_1"
"Tumor Cells",3610,"image_1"
"other",3611,"image_1"
"other",3612,"image_1"
"Reg",3613,"image_1"
"Cytotoxic",3614,"image_1"
"other",3615,"image_1"
"other",3616,"image_1"
"other",3617,"image_1"
"Cytotoxic",3618,"image_1"
"other",3619,"image_1"
"other",3620,"image_1"
"Cytotoxic",3621,"image_1"
"Cytotoxic",3622,"image_1"
"Reg",3623,"image_1"
"Cytotoxic",3624,"image_1"
"other",3625,"image_1"
"other",3626,"image_1"
"Cytotoxic",3627,"image_1"
"Cytotoxic",3628,"image_1"
"other",3629,"image_1"
"other",3630,"image_1"
"other",3631,"image_1"
"other",3632,"image_1"
"Reg",3633,"image_1"
"Cytotoxic",3634,"image_1"
"Cytotoxic",3635,"image_1"
"other",3636,"image_1"
"Cytotoxic",3637,"image_1"
"Cytotoxic",3638,"image_1"
"other",3639,"image_1"
"other",3640,"image_1"
"Cytotoxic",3641,"image_1"
"other",3642,"image_1"
"Cytotoxic",3643,"image_1"
"other",3644,"image_1"
"other",3645,"image_1"
"other",3646,"image_1"
"Cytotoxic",3647,"image_1"
"Reg",3648,"image_1"
"other",3649,"image_1"
"Cytotoxic",3650,"image_1"
"other",3651,"image_1"
"Cytotoxic",3652,"image_1"
"other",3653,"image_1"
"Reg",3654,"image_1"
"other",3655,"image_1"
"other",3656,"image_1"
"other",3657,"image_1"
"Reg",3658,"image_1"
"Reg",3659,"image_1"
"Cytotoxic",3660,"image_1"
"other",3661,"image_1"
"other",3662,"image_1"
"other",3663,"image_1"
"other",3664,"image_1"
"other",3665,"image_1"
"Cytotoxic",3666,"image_1"
"Reg",3667,"image_1"
"Tumor Cells",3668,"image_1"
"Reg",3669,"image_1"
"Cytotoxic",3670,"image_1"
"Reg",3671,"image_1"
"Cytotoxic",3672,"image_1"
"other",3673,"image_1"
"other",3674,"image_1"
"Cytotoxic",3675,"image_1"
"other",3676,"image_1"
"Cytotoxic",3677,"image_1"
"Cytotoxic",3678,"image_1"
"Cytotoxic",3679,"image_1"
"Cytotoxic",3680,"image_1"
"other",3681,"image_1"
"Cytotoxic",3682,"image_1"
"Cytotoxic",3683,"image_1"
"Cytotoxic",3684,"image_1"
"other",3685,"image_1"
"other",3686,"image_1"
"other",3687,"image_1"
"other",3688,"image_1"
"other",3689,"image_1"
"other",3690,"image_1"
"other",3691,"image_1"
"Cytotoxic",3692,"image_1"
"other",3693,"image_1"
"other",3694,"image_1"
"other",3695,"image_1"
"Cytotoxic",3696,"image_1"
"other",3697,"image_1"
"Cytotoxic",3698,"image_1"
"Reg",3699,"image_1"
"other",3700,"image_1"
"Reg",3701,"image_1"
"Reg",3702,"image_1"
"Cytotoxic",3703,"image_1"
"other",3704,"image_1"
"other",3705,"image_1"
"Reg",3706,"image_1"
"other",3707,"image_1"
"other",3708,"image_1"
"Reg",3709,"image_1"
"Cytotoxic",3710,"image_1"
"Cytotoxic",3711,"image_1"
"other",3712,"image_1"
"other",3713,"image_1"
"Cytotoxic",3714,"image_1"
"other",3715,"image_1"
"other",3716,"image_1"
"other",3717,"image_1"
"other",3718,"image_1"
"other",3719,"image_1"
"Cytotoxic",3720,"image_1"
"Cytotoxic",3721,"image_1"
"Cytotoxic",3722,"image_1"
"other",3723,"image_1"
"Tumor Cells",3724,"image_1"
"other",3725,"image_1"
"Cytotoxic",3726,"image_1"
"other",3727,"image_1"
"other",3728,"image_1"
"other",3729,"image_1"
"Tumor Cells",3730,"image_1"
"Cytotoxic",3731,"image_1"
"other",3732,"image_1"
"Cytotoxic",3733,"image_1"
"other",3734,"image_1"
"other",3735,"image_1"
"other",3736,"image_1"
"other",3737,"image_1"
"Reg",3738,"image_1"
"other",3739,"image_1"
"other",3740,"image_1"
"other",3741,"image_1"
"Cytotoxic",3742,"image_1"
"Reg",3743,"image_1"
"Reg",3744,"image_1"
"other",3745,"image_1"
"other",3746,"image_1"
"other",3747,"image_1"
"other",3748,"image_1"
"Cytotoxic",3749,"image_1"
"other",3750,"image_1"
"Cytotoxic",3751,"image_1"
"other",3752,"image_1"
"Cytotoxic",3753,"image_1"
"Cytotoxic",3754,"image_1"
"Cytotoxic",3755,"image_1"
"Cytotoxic",3756,"image_1"
"other",3757,"image_1"
"other",3758,"image_1"
"other",3759,"image_1"
"other",3760,"image_1"
"other",3761,"image_1"
"Reg",3762,"image_1"
"Cytotoxic",3763,"image_1"
"Reg",3764,"image_1"
"other",3765,"image_1"
"other",3766,"image_1"
"other",3767,"image_1"
"other",3768,"image_1"
"Cytotoxic",3769,"image_1"
"other",3770,"image_1"
"other",3771,"image_1"
"other",3772,"image_1"
"other",3773,"image_1"
"other",3774,"image_1"
"other",3775,"image_1"
"Cytotoxic",3776,"image_1"
"other",3777,"image_1"
"other",3778,"image_1"
"other",3779,"image_1"
"other",3780,"image_1"
"Cytotoxic",3781,"image_1"
"other",3782,"image_1"
"Cytotoxic",3783,"image_1"
"other",3784,"image_1"
"other",3785,"image_1"
"Cytotoxic",3786,"image_1"
"other",3787,"image_1"
"other",3788,"image_1"
"other",3789,"image_1"
"other",3790,"image_1"
"other",3791,"image_1"
"other",3792,"image_1"
"other",3793,"image_1"
"other",3794,"image_1"
"other",3795,"image_1"
"other",3796,"image_1"
"other",3797,"image_1"
"Cytotoxic",3798,"image_1"
"other",3799,"image_1"
"Cytotoxic",3800,"image_1"
"other",3801,"image_1"
"other",3802,"image_1"
"other",3803,"image_1"
"other",3804,"image_1"
"other",3805,"image_1"
"Cytotoxic",3806,"image_1"
"other",3807,"image_1"
"Cytotoxic",3808,"image_1"
"Reg",3809,"image_1"
"other",3810,"image_1"
"other",3811,"image_1"
"Cytotoxic",3812,"image_1"
"Cytotoxic",3813,"image_1"
"Cytotoxic",3814,"image_1"
"Cytotoxic",3815,"image_1"
"other",3816,"image_1"
"other",3817,"image_1"
"Cytotoxic",3818,"image_1"
"Cytotoxic",3819,"image_1"
"Cytotoxic",3820,"image_1"
"other",3821,"image_1"
"other",3822,"image_1"
"other",3823,"image_1"
"other",3824,"image_1"
"other",3825,"image_1"
"other",3826,"image_1"
"other",3827,"image_1"
"other",3828,"image_1"
"other",3829,"image_1"
"Cytotoxic",3830,"image_1"
"other",3831,"image_1"
"other",3832,"image_1"
"other",3833,"image_1"
"other",3834,"image_1"
"other",3835,"image_1"
"other",3836,"image_1"
"other",3837,"image_1"
"other",3838,"image_1"
"other",3839,"image_1"
"other",3840,"image_1"
"other",3841,"image_1"
"Cytotoxic",3842,"image_1"
"other",3843,"image_1"
"other",3844,"image_1"
"other",3845,"image_1"
"other",3846,"image_1"
"other",3847,"image_1"
"other",3848,"image_1"
"other",3849,"image_1"
"Cytotoxic",3850,"image_1"
"Cytotoxic",3851,"image_1"
"Cytotoxic",3852,"image_1"
"Cytotoxic",3853,"image_1"
"other",3854,"image_1"
"other",3855,"image_1"
"other",3856,"image_1"
"other",3857,"image_1"
"other",3858,"image_1"
"other",3859,"image_1"
"other",3860,"image_1"
"other",3861,"image_1"
"other",3862,"image_1"
"other",3863,"image_1"
"other",3864,"image_1"
"other",3865,"image_1"
"other",3866,"image_1"
"other",3867,"image_1"
"Cytotoxic",3868,"image_1"
"other",3869,"image_1"
"other",3870,"image_1"
"other",3871,"image_1"
"Cytotoxic",3872,"image_1"
"other",3873,"image_1"
"other",3874,"image_1"
"other",3875,"image_1"
"other",3876,"image_1"
"Cytotoxic",3877,"image_1"
"Cytotoxic",3878,"image_1"
"Cytotoxic",3879,"image_1"
"other",3880,"image_1"
"Cytotoxic",3881,"image_1"
"other",3882,"image_1"
"other",3883,"image_1"
"other",3884,"image_1"
"other",3885,"image_1"
"other",3886,"image_1"
"other",3887,"image_1"
"other",3888,"image_1"
"other",3889,"image_1"
"Cytotoxic",3890,"image_1"
"Cytotoxic",3891,"image_1"
"other",3892,"image_1"
"other",3893,"image_1"
"Cytotoxic",3894,"image_1"
"other",3895,"image_1"
"other",3896,"image_1"
"other",3897,"image_1"
"other",3898,"image_1"
"other",3899,"image_1"
"other",3900,"image_1"
"other",3901,"image_1"
"other",3902,"image_1"
"other",3903,"image_1"
"other",3904,"image_1"
"other",3905,"image_1"
"other",3906,"image_1"
"other",3907,"image_1"
"Cytotoxic",3908,"image_1"
"Cytotoxic",3909,"image_1"
"Reg",3910,"image_1"
"Reg",3911,"image_1"
"other",3912,"image_1"
"other",3913,"image_1"
"other",3914,"image_1"
"other",3915,"image_1"
"Cytotoxic",3916,"image_1"
"other",3917,"image_1"
"other",3918,"image_1"
"Reg",3919,"image_1"
"other",3920,"image_1"
"other",3921,"image_1"
"other",3922,"image_1"
"other",3923,"image_1"
"other",3924,"image_1"
"Cytotoxic",3925,"image_1"
"other",3926,"image_1"
"Cytotoxic",3927,"image_1"
"other",3928,"image_1"
"other",3929,"image_1"
"other",3930,"image_1"
"Reg",3931,"image_1"
"other",3932,"image_1"
"other",3933,"image_1"
"other",3934,"image_1"
"Reg",3935,"image_1"
"other",3936,"image_1"
"Cytotoxic",3937,"image_1"
"Reg",3938,"image_1"
"other",3939,"image_1"
"other",3940,"image_1"
"other",3941,"image_1"
"other",3942,"image_1"
"other",3943,"image_1"
"Cytotoxic",3944,"image_1"
"other",3945,"image_1"
"Cytotoxic",3946,"image_1"
"Cytotoxic",3947,"image_1"
"Cytotoxic",3948,"image_1"
"Cytotoxic",3949,"image_1"
"other",3950,"image_1"
"other",3951,"image_1"
"other",3952,"image_1"
"other",3953,"image_1"
"other",3954,"image_1"
"Cytotoxic",3955,"image_1"
"Cytotoxic",3956,"image_1"
"Cytotoxic",3957,"image_1"
"Tumor Cells",3958,"image_1"
"Cytotoxic",3959,"image_1"
"Reg",3960,"image_1"
"other",3961,"image_1"
"other",3962,"image_1"
"other",3963,"image_1"
"Cytotoxic",3964,"image_1"
"other",3965,"image_1"
"other",3966,"image_1"
"Cytotoxic",3967,"image_1"
"Reg",3968,"image_1"
"other",3969,"image_1"
"other",3970,"image_1"
"other",3971,"image_1"
"other",3972,"image_1"
"other",3973,"image_1"
"other",3974,"image_1"
"other",3975,"image_1"
"Cytotoxic",3976,"image_1"
"Reg",3977,"image_1"
"other",3978,"image_1"
"other",3979,"image_1"
"Cytotoxic",3980,"image_1"
"Cytotoxic",3981,"image_1"
"Reg",3982,"image_1"
"Cytotoxic",3983,"image_1"
"other",3984,"image_1"
"other",3985,"image_1"
"other",3986,"image_1"
"Cytotoxic",3987,"image_1"
"Cytotoxic",3988,"image_1"
"Reg",3989,"image_1"
"other",3990,"image_1"
"other",3991,"image_1"
"other",3992,"image_1"
"other",3993,"image_1"
"other",3994,"image_1"
"Cytotoxic",3995,"image_1"
"Cytotoxic",3996,"image_1"
"Cytotoxic",3997,"image_1"
"Cytotoxic",3998,"image_1"
"other",3999,"image_1"
"other",4000,"image_1"
"other",4001,"image_1"
"other",4002,"image_1"
"other",4003,"image_1"
"other",4004,"image_1"
"other",4005,"image_1"
"other",4006,"image_1"
"Reg",4007,"image_1"
"Cytotoxic",4008,"image_1"
"Cytotoxic",4009,"image_1"
"other",4010,"image_1"
"other",4011,"image_1"
"other",4012,"image_1"
"Reg",4013,"image_1"
"Cytotoxic",4014,"image_1"
"Cytotoxic",4015,"image_1"
"other",4016,"image_1"
"other",4017,"image_1"
"other",4018,"image_1"
"Cytotoxic",4019,"image_1"
"Cytotoxic",4020,"image_1"
"Cytotoxic",4021,"image_1"
"Reg",4022,"image_1"
"Reg",4023,"image_1"
"other",4024,"image_1"
"other",4025,"image_1"
"Cytotoxic",4026,"image_1"
"Cytotoxic",4027,"image_1"
"Reg",4028,"image_1"
"other",4029,"image_1"
"other",4030,"image_1"
"other",4031,"image_1"
"other",4032,"image_1"
"other",4033,"image_1"
"other",4034,"image_1"
"other",4035,"image_1"
"other",4036,"image_1"
"other",4037,"image_1"
"Cytotoxic",4038,"image_1"
"other",4039,"image_1"
"Cytotoxic",4040,"image_1"
"other",4041,"image_1"
"other",4042,"image_1"
"other",4043,"image_1"
"other",4044,"image_1"
"other",4045,"image_1"
"other",4046,"image_1"
"other",4047,"image_1"
"other",4048,"image_1"
"other",4049,"image_1"
"other",4050,"image_1"
"other",4051,"image_1"
"other",4052,"image_1"
"other",4053,"image_1"
"other",4054,"image_1"
"other",4055,"image_1"
"Reg",4056,"image_1"
"Reg",4057,"image_1"
"other",4058,"image_1"
"other",4059,"image_1"
"other",4060,"image_1"
"other",4061,"image_1"
"other",4062,"image_1"
"other",4063,"image_1"
"Cytotoxic",4064,"image_1"
"Cytotoxic",4065,"image_1"
"other",4066,"image_1"
"other",4067,"image_1"
"other",4068,"image_1"
"Cytotoxic",4069,"image_1"
"other",4070,"image_1"
"Cytotoxic",4071,"image_1"
"Cytotoxic",4072,"image_1"
"Cytotoxic",4073,"image_1"
"Reg",4074,"image_1"
"other",4075,"image_1"
"other",4076,"image_1"
"other",4077,"image_1"
"other",4078,"image_1"
"Cytotoxic",4079,"image_1"
"Reg",4080,"image_1"
"other",4081,"image_1"
"other",4082,"image_1"
"other",4083,"image_1"
